tsne-2d-one,tsne-2d-two,cluster
68.39172,-20.347689,0
28.655233,7.228416,0
4.4024777,26.035301,3
21.819887,-15.155332,0
20.246826,8.430838,2
60.95778,-8.962933,3
45.92019,-35.15793,3
58.647373,-8.645114,0
-32.397717,22.308443,1
55.929077,-14.1166,0
51.503605,-10.111644,3
52.278427,-7.718476,3
-62.902435,10.772447,4
44.78669,3.076274,0
45.344135,2.013258,0
62.83251,-14.5348,0
10.924902,-18.418253,2
42.690304,-9.987928,3
49.49741,-22.69275,0
4.349806,31.713387,3
16.851553,-3.485907,2
59.82871,-9.262925,0
52.659943,17.708834,0
18.494402,7.672074,3
45.178654,28.3972,0
43.63468,36.07866,3
-23.472595,13.428489,3
56.862923,-12.697235,0
-19.60393,7.2874317,1
60.633713,-9.029739,0
62.612835,17.892467,0
-6.490425,2.7658165,2
49.0517,-5.0056014,3
21.959177,1.777308,3
46.143772,11.624306,0
22.105497,6.3334103,3
51.752563,-13.540269,3
-0.5779171,-25.094336,2
-55.462975,22.082756,4
57.869785,26.125584,0
-4.125082,15.770429,3
59.269924,1.4549453,0
27.567045,2.042955,0
47.79421,17.84175,0
35.999065,-2.1346636,3
52.487423,-15.518456,0
56.99925,-8.226855,0
55.455387,21.886662,0
7.3846207,-0.6223326,2
38.62509,-20.43977,0
23.046045,4.2045,3
27.7342,-20.201952,3
18.761864,7.4214296,3
40.56416,-9.475647,3
15.848962,4.6070356,3
10.833166,-10.3515,3
29.939693,8.242831,0
40.013863,-12.447691,3
-61.623882,1.6033287,4
64.8462,3.963559,0
-6.853044,-4.520369,2
-46.506092,12.231686,1
-29.618656,2.85524,1
1.0601131,30.538483,3
-34.644306,22.973633,1
50.760765,4.941016,0
16.873224,13.133059,3
50.173855,27.594902,0
51.1312,-6.008547,3
-10.421574,-0.8772676,1
55.08465,-18.187866,0
56.968037,-12.421394,0
63.310703,7.8668885,0
8.433345,3.8177986,3
23.225677,14.1267395,3
58.781204,-13.891415,0
56.267563,-14.047279,0
-15.961391,26.165524,3
-16.918596,47.742756,2
-23.853506,17.692545,1
57.029514,-22.98677,0
28.058594,4.404791,0
-22.069841,43.159855,3
8.7274,0.04830521,2
46.15701,-21.662252,3
55.087383,2.6302345,0
-2.5248356,14.710139,3
50.790455,-21.476183,3
34.081264,12.938156,0
10.839449,0.58324975,2
45.22749,-7.0958624,3
45.08977,-13.3665085,3
44.29422,-2.977246,3
48.17846,-10.619364,3
50.927265,-1.9356225,0
-60.63509,-0.68316096,4
48.931965,-11.887577,3
-23.663923,8.378552,1
45.59812,16.041744,0
46.812237,15.929627,0
55.63904,-31.603834,0
10.180447,4.5664763,3
61.583347,-12.321812,3
-17.587841,-21.008076,1
30.924051,1.2194433,0
-2.9417067,16.461695,3
3.2326856,-23.063074,2
28.65609,0.06523607,2
17.482613,25.941965,2
33.742313,-0.7640874,0
-50.298668,15.323287,4
39.404903,-7.1458626,3
54.24217,7.34037,0
54.8779,-16.849052,0
65.7382,14.527415,0
46.997482,4.0648365,0
25.212177,3.0246139,3
42.60929,4.1455917,0
46.064396,14.672642,0
48.863976,-24.042744,0
3.4474308,23.567793,3
20.835241,7.522974,2
14.974487,15.597121,3
-7.9848313,15.238828,3
53.475952,-13.430987,0
33.039917,-7.09763,0
55.805206,-13.079188,3
-19.512558,-4.193889,3
61.403828,15.16881,0
32.02815,14.372014,0
15.61355,4.755593,3
40.11195,1.4577358,0
56.32708,5.2513323,0
-44.27069,-1.2196593,1
0.96153015,25.728779,3
10.398651,-0.9034462,2
51.769375,16.179573,0
27.318968,43.09798,2
43.828514,18.98393,3
50.00322,-19.821823,0
9.162126,10.666018,3
37.535225,0.7564539,0
6.038449,-2.4017057,2
66.35774,-16.003448,0
-1.5943346,7.805499,1
-9.628725,11.538041,3
65.981674,-27.05569,0
-5.181696,15.15956,3
-25.589005,26.10329,1
64.5044,7.632642,0
-62.16924,13.607195,4
29.523884,-6.095882,0
33.336212,28.158424,3
64.350296,12.68687,0
34.08688,-9.64014,3
36.884098,-6.0642385,0
19.894226,-17.330736,2
51.616932,-6.9366198,3
23.380167,-17.025652,3
23.00844,1.5308495,3
59.183956,-11.826205,3
25.751472,32.133488,2
10.788125,-10.322755,3
-26.656929,-37.97541,2
57.96503,-6.253758,0
9.837229,-6.158005,3
54.2374,3.3572204,0
16.14852,39.54407,3
-1.8091636,24.927792,3
-23.472908,13.428455,3
51.1936,-33.123882,3
-49.131218,13.037298,4
6.9167,0.20574531,2
45.178635,28.397106,0
39.710285,-5.5243616,3
37.10973,9.242617,2
50.78132,15.615441,0
-50.45834,15.773521,1
8.307744,-28.489058,2
62.59902,-4.797413,3
19.978512,24.084852,3
-22.069841,43.159855,3
27.384525,-19.437243,3
16.419086,0.86342,3
4.35032,31.715885,3
31.669449,-20.366524,3
43.688824,15.972597,0
46.157475,-21.662434,3
60.40471,-6.19902,0
38.81176,-6.6816087,0
54.915447,-4.623384,0
18.197025,17.693676,3
-19.397984,39.342968,3
50.304832,-6.9337654,3
45.179543,5.65189,0
28.001316,-17.585915,2
12.825218,5.1939487,3
-38.657738,12.179755,1
12.416867,25.098948,3
66.123695,-2.157047,0
-49.86561,4.871205,4
26.367512,23.971455,3
59.69689,-13.608823,0
-1.6011677,24.78609,3
26.11546,6.816673,3
-36.62136,27.219294,1
20.836866,-25.006886,2
52.406254,-12.052866,3
61.18739,23.529263,0
-60.722717,14.658259,4
54.36413,2.6223886,0
-5.9463134,3.7101743,3
52.778847,-19.930307,3
41.185722,-15.915565,3
44.98606,18.283718,0
41.71269,-12.0763235,0
41.645985,-0.1198255,0
42.01596,-2.2629795,3
-18.896818,15.514402,3
46.019234,3.1567268,0
70.70258,-13.042519,0
59.146427,-0.6706956,0
52.912567,-3.8237424,0
-63.916138,1.9819721,4
62.73266,-20.498703,0
44.70969,14.246115,0
-46.531296,17.219913,1
-5.6312475,-1.3162268,3
14.934916,5.117896,3
40.32128,4.597211,0
62.724274,19.360899,0
5.611106,4.274929,3
49.521755,13.662833,0
18.758377,-18.30108,2
1.2115995,-32.57316,2
67.860535,3.09048,0
-0.98221934,14.272793,3
-44.307606,7.840989,1
-58.432716,10.910338,4
-60.118984,15.288665,1
55.802135,-25.099848,3
66.23501,-5.6169267,0
55.831142,-20.797983,0
-4.438039,20.015152,3
12.956487,-14.251043,3
29.525162,-7.975337,0
59.053535,13.273168,0
37.34099,-30.921999,2
22.822012,10.485903,2
49.73433,19.440823,0
49.704247,19.425009,0
1.1031035,19.46645,3
16.040283,-17.31911,2
39.764996,35.581158,3
56.533485,-20.646948,0
59.18107,13.395453,0
58.82255,1.1579465,0
70.702576,-13.042831,0
50.500492,-14.182551,3
42.977333,-8.24833,3
51.485874,22.009676,0
34.050495,-4.841756,0
-11.027987,45.378952,1
43.545353,-28.69486,0
9.840561,3.4120727,3
12.693461,12.832998,2
53.636215,-18.924597,3
6.7503214,19.72813,3
44.98227,18.2896,0
16.14857,39.544918,3
-4.8584213,48.873917,3
59.387154,-9.545214,3
46.788235,-22.917742,0
52.975346,2.523952,0
0.33278674,21.707075,3
64.14131,-3.2906783,0
21.238111,-0.32627848,2
51.809982,-20.715391,3
75.269714,-5.750454,0
25.516317,9.386756,3
30.805176,31.314804,3
46.81399,15.929404,0
16.337564,2.1228833,3
59.62622,-26.84747,0
34.96866,31.056273,0
37.34119,-30.402452,0
-29.42289,29.68242,1
6.3321385,29.746946,3
24.362606,35.428204,3
6.0496306,38.41293,3
25.584625,5.7102246,3
29.517647,-10.3585205,3
46.202133,-5.5818434,3
6.0903134,-32.0973,2
41.335632,3.1185708,0
31.360977,27.340076,2
-28.817982,5.844542,1
64.16636,16.146929,0
17.645693,16.381552,3
54.283134,1.8543174,0
42.978104,-3.6502078,0
52.09484,-6.143761,0
13.63867,36.419888,3
53.92327,28.258614,0
-3.1723726,21.305202,3
6.2309084,-18.864614,2
44.947132,-15.733298,3
-7.6796894,27.745543,3
19.89425,-17.330688,2
10.375499,-24.826136,2
51.733177,-29.769053,3
-26.657232,-37.975887,2
-38.77506,-12.837337,1
52.66085,-23.744032,3
34.679363,-4.290667,0
37.341213,-30.402813,0
46.81268,15.929543,0
22.256134,12.179233,3
52.660122,-23.866997,3
44.770184,-7.509667,3
45.83834,-6.4265814,3
3.0721738,47.935825,2
51.6574,-22.423857,3
53.285748,-13.563254,3
53.107773,19.193285,0
55.45188,-5.6176853,0
46.811394,15.929794,0
-22.002686,17.212404,1
69.00492,10.052641,0
-19.794851,1.6747507,1
37.34148,-30.398222,0
36.84608,-1.7145461,0
44.96507,-7.4471717,3
32.478,3.5226278,0
39.763325,35.58182,3
-58.916046,11.963357,4
-31.945919,33.465153,3
68.39172,-20.347689,0
48.294407,3.993243,3
27.319065,43.097824,2
40.380844,-38.32698,3
66.358116,-16.003021,0
66.23511,-5.6169157,0
69.452065,-3.3536897,0
65.47988,-9.674513,0
69.31868,-8.364051,0
42.457607,26.230583,0
3.9205735,16.430233,3
3.5927157,-6.4860673,3
51.192593,-33.123085,3
54.465515,-16.669815,3
42.97144,-14.466539,3
-0.37952673,44.36629,3
52.657566,-23.746254,3
46.283733,14.065264,0
6.038449,-2.4017057,2
0.04126323,-14.442679,2
17.572302,-5.1557574,2
-45.52897,-0.42542735,4
49.57338,-9.967731,3
56.346035,1.6687508,0
62.33521,-17.604334,0
27.781729,21.580456,3
14.252772,-18.777658,2
27.318579,43.09726,2
69.45187,-3.3534927,0
15.282233,-18.178164,2
59.814034,-21.520298,0
65.47972,-9.674609,0
58.299477,-20.078888,0
3.920208,16.430132,3
51.1936,-33.123882,3
-6.1422663,14.494038,3
29.22883,10.4601555,2
42.971313,-14.466558,3
3.5932307,-6.4862113,3
31.85575,8.878818,0
-60.03162,14.433173,4
59.97707,16.538902,0
0.04126323,-14.442679,2
40.433674,-20.311731,0
55.639038,-31.603699,0
54.3739,-15.770271,0
20.367228,3.5840282,2
34.012596,-4.8785048,0
35.134834,7.910707,0
44.98866,18.283731,0
-0.073404886,17.976322,3
16.188395,-5.8001647,2
17.493837,28.032888,3
50.35688,-21.043982,0
26.320683,3.9093556,0
59.812347,-21.519602,0
7.800839,-1.2276855,2
42.089943,30.784225,0
34.43109,-38.925083,3
8.967304,-20.489328,2
-12.867389,-2.1783252,1
57.939255,19.505426,0
60.40485,-6.1990194,0
-4.991799,18.174751,3
13.580012,13.200848,3
59.628754,-26.87211,3
-27.139347,-17.073303,1
23.380121,-17.025774,3
-70.59734,13.701283,4
34.018623,7.3856483,0
-4.6189823,16.18037,3
54.81293,-11.320612,0
45.920223,-35.15806,3
53.891766,-4.15834,0
53.604153,-7.2128005,0
42.370052,-32.41523,3
21.21945,-0.3394044,2
44.98592,18.2836,0
33.811478,15.214717,0
0.03554833,33.85139,3
35.89642,-8.307883,0
-14.939767,29.409218,3
54.60182,1.5814666,0
61.864594,-17.643404,0
51.882355,-8.395788,3
12.504834,23.767405,3
-8.9460945,10.869526,3
-36.62092,27.21892,1
28.001047,-17.586533,2
57.348614,1.6755964,0
29.524115,-6.095841,0
38.214783,31.632248,2
10.08369,-13.690434,3
27.481045,2.6384459,2
60.891872,-23.33626,0
11.748277,-12.230431,2
-37.777725,22.526804,1
4.0063596,-1.7334311,3
17.448439,30.532608,3
-22.069551,43.158653,3
28.689045,-12.349265,0
49.979275,-5.4579754,3
60.13652,-13.501358,0
62.83251,-14.5348,0
9.839171,-29.516403,2
47.93783,16.513762,0
57.71625,-0.9985591,0
54.42973,5.4934497,0
-19.397984,39.342968,3
50.885452,-9.413607,3
5.9714603,4.011778,3
-0.16803962,33.550346,3
-4.563539,29.187723,3
50.22773,6.90871,0
57.75312,-7.0776887,0
62.598755,-4.797374,3
-32.757755,6.8600607,1
17.69654,13.129754,3
4.399043,24.507036,3
55.172024,-19.312307,0
69.09173,8.508318,0
18.320631,5.6899204,3
22.0293,32.25066,2
54.3703,-3.4417613,0
70.69558,-13.04597,0
57.123554,-14.362399,0
-36.71306,-15.508312,1
-5.6522756,25.988844,3
13.455115,-28.35594,2
17.15765,17.35991,3
5.6585984,27.129105,3
62.80627,5.104215,0
15.161186,0.8985367,3
47.69617,-20.210642,3
28.87861,11.66378,3
51.769375,16.179573,0
29.47487,-10.397674,3
57.029514,-22.98677,0
-59.357487,1.9723254,4
-12.086967,1.9394683,3
-13.104464,-0.57955444,1
21.037924,12.191517,3
-70.05363,2.4345763,4
21.927835,5.0654984,2
-39.525555,20.00959,1
63.790764,3.640824,0
50.267426,11.970533,0
76.081314,-1.9300271,0
51.64434,-16.560287,3
-61.375126,13.464077,4
17.204552,-0.5563725,3
28.498074,33.767,2
13.1159115,25.899342,3
44.2941,-2.977344,3
44.29228,-2.9791553,3
-3.699532,9.677794,3
46.69962,-26.578577,0
39.201942,-17.591682,0
55.801872,-25.098345,3
11.711381,5.662642,3
52.186825,-19.061394,3
-16.91907,47.742657,2
74.19963,-1.2092898,0
62.382847,14.424706,0
39.12627,6.984236,0
48.685017,5.342455,0
-45.981094,16.625977,1
10.0573845,-33.8831,2
2.6848757,2.5629108,3
5.5682807,24.718655,3
-1.989791,25.061626,3
54.24217,7.34037,0
28.040773,-23.353054,2
52.584923,16.39695,0
-60.056057,14.509653,4
-16.830795,-3.7478971,3
68.74038,18.145666,0
62.44185,9.416677,0
19.052258,-14.855537,3
38.865547,-11.850196,0
24.41974,10.79535,3
55.11543,1.1155853,0
43.994766,2.034823,0
-31.850945,9.219264,1
55.534035,-6.8435974,3
-3.6031191,-17.333883,2
-6.2809267,-18.169065,2
-10.848819,9.251378,3
61.13016,1.6769542,0
-56.460693,-6.216771,4
11.892562,0.40218315,3
-28.994177,-2.8021033,1
44.98898,24.527477,0
11.571412,-0.81465185,2
53.387573,-6.197294,0
-50.454674,15.77393,1
-62.757957,12.598153,4
38.21502,3.7784178,0
-57.346233,1.1038659,4
65.98055,-27.055233,0
37.58738,-7.820503,3
-23.472908,13.428455,3
-0.029077303,39.248096,3
64.9785,0.71329385,0
51.23019,16.704142,0
0.039877214,-0.14081572,2
7.4757643,-36.343727,2
63.619583,8.990359,0
52.772713,-2.3009186,3
2.4708326,14.932672,3
-48.097916,2.1540868,1
-34.642235,22.976688,1
-2.4908016,27.850681,3
-21.643835,-6.431334,1
-15.896069,26.71206,3
39.326935,-37.96935,3
63.512302,0.9040059,0
-16.151962,-16.19149,1
15.784936,14.550933,3
-5.3122525,14.104842,3
6.3608246,11.842127,3
4.0857477,-30.899794,2
8.289709,-29.008636,2
-70.36024,2.5039713,4
-36.866337,19.72678,1
10.723184,33.550896,2
-53.554626,20.141533,4
29.858927,8.401991,3
-50.927505,12.085516,1
46.628597,16.63915,0
-3.6628046,-18.977667,2
-47.5838,15.615627,1
-7.6554694,-30.683928,1
-47.555027,18.490675,1
48.873016,-24.034098,0
-19.376545,21.325478,1
-40.57698,-7.9000034,1
47.636818,-11.713009,3
12.945971,35.636127,3
59.569283,-15.077175,0
31.573233,-18.805664,0
23.62369,0.6415181,3
-17.478516,30.044697,3
-3.9174905,9.560708,3
50.3018,13.122268,0
50.8299,-14.946926,0
64.78057,15.376608,0
30.420036,-24.016546,3
-28.662617,-6.2180266,1
19.488523,-15.132328,3
18.00534,13.765376,3
-32.02955,20.630949,1
-68.477684,15.2208605,4
42.483955,-19.889494,3
18.981768,-14.884857,3
-36.8353,-20.18767,1
61.463337,12.099338,0
20.14237,9.55305,3
64.57255,11.906527,0
-47.825386,20.18776,1
21.527777,9.778059,2
49.969257,-0.7287476,0
-68.07924,-0.45872232,4
30.59444,-2.8455582,2
-5.9662843,27.09883,3
-33.341675,4.522562,1
53.896732,-17.287386,3
-14.8906,-15.604871,2
3.945563,-23.042017,2
45.84154,19.880795,0
29.525162,-7.975337,0
75.27457,-5.776988,0
34.447098,-10.064115,3
65.740456,9.936877,0
38.581486,-13.923826,0
47.232037,5.742614,0
48.32592,-11.167417,3
58.928886,4.049565,0
58.535614,-2.3133397,0
-0.70393926,2.2858176,2
31.527489,-4.395554,0
60.6014,14.964919,0
59.374493,-20.261053,0
64.33189,-0.3338686,0
-39.21325,-14.16846,1
53.27609,-10.5995035,0
1.8774805,10.589286,3
20.843773,-25.014648,2
4.3495207,31.715649,3
36.933598,-0.17869896,0
65.54015,13.842411,0
22.897375,-1.2741277,2
-22.062176,11.245305,3
50.483418,-8.657982,3
-40.764862,10.884724,1
57.3956,-14.59451,0
52.68822,-25.46331,0
-41.135807,25.726892,1
52.201725,-5.9840093,0
-47.801727,20.30055,3
31.67373,-14.159694,0
40.382145,-38.327274,3
49.95736,-15.372324,3
-70.59785,13.702016,4
50.81505,-0.31752047,0
45.28769,4.3050056,0
-61.649666,9.903217,4
13.922722,-7.1562777,3
56.14529,-16.333723,0
58.37991,-1.1806482,0
53.39828,4.926006,0
-36.62244,22.957264,1
64.53366,0.8939883,0
-65.38724,12.703678,4
-47.80179,20.30094,3
57.936943,-19.978947,0
63.22583,-7.5395727,0
31.868294,28.583025,3
-57.27436,13.850711,4
-11.084486,6.823206,3
46.400463,-7.9156137,3
-14.264188,17.019459,3
34.80897,6.837499,0
50.751717,5.277225,0
38.493694,8.441883,0
-38.967735,-13.958527,1
60.757072,-1.5536064,0
54.87703,-20.811655,3
52.71244,-25.574543,0
73.625755,-2.7102818,0
52.657566,-23.746254,3
35.16215,22.64166,0
59.697086,-13.608837,0
44.7855,11.789043,3
11.981616,-3.346836,3
-19.323267,-6.872112,1
50.17388,27.594864,0
29.269707,13.624824,2
76.41827,-1.0558214,0
48.481075,-15.127872,3
43.63467,36.0786,3
12.781814,2.821315,3
64.978806,0.71134055,0
-6.15753,28.127277,3
66.364845,5.558917,0
2.784803,11.481761,3
55.594124,-7.624047,0
62.743763,3.1427696,0
49.702866,-22.139053,0
52.148666,-9.983409,0
52.786663,-12.13064,0
56.977703,-3.463886,0
46.517174,15.038797,0
56.03846,2.6915634,0
-56.214344,12.497119,4
68.04549,10.007715,0
70.1017,18.861073,0
60.856743,-1.5273098,0
37.31952,-29.491154,0
-47.55514,18.49084,1
-9.625797,2.3177607,2
15.1300955,27.653614,3
40.433678,-20.311712,0
43.175262,-16.578829,3
-0.565204,33.011017,3
50.4659,-21.06926,0
-16.607462,14.805133,3
51.71823,-0.15048987,0
9.205486,-19.410147,3
12.108538,-22.822819,2
11.031355,-3.0985172,3
-28.742825,8.21351,1
44.78224,-20.860918,3
39.766132,35.573925,0
7.676338,8.478958,2
-2.4347606,8.703817,1
58.296852,-20.078657,0
44.244057,-24.02712,0
-59.26079,11.343781,4
50.456177,-2.3802652,3
39.291122,-17.558784,3
-68.46724,15.224039,4
56.796364,-18.329147,3
48.94212,-23.894617,0
52.368896,-19.32002,3
9.656879,2.4544978,3
18.032648,-16.08549,3
37.43949,-10.270885,0
69.18431,13.295966,0
-37.956856,22.38215,1
3.0721738,47.935825,2
46.22024,4.7173753,0
67.97725,9.989879,0
19.824959,-17.163382,0
47.878384,-2.439919,3
-52.82368,14.168363,4
-62.44221,13.540107,4
-35.415596,19.245817,1
34.23534,14.446756,0
58.240627,-16.835457,0
64.451004,16.604795,0
26.799786,-8.663552,2
52.569443,-1.2504144,0
-29.594053,27.630625,1
62.73814,-20.477207,0
55.148808,-19.118647,0
-10.313924,23.15302,3
-2.4305158,19.762636,3
36.571682,8.188822,0
-9.098808,23.2198,3
37.631096,-13.371719,0
34.446835,-10.064108,3
57.869785,26.125584,0
1.2935966,10.139939,3
55.455864,21.886711,0
56.77854,0.71882284,0
-59.161762,13.268587,4
51.01508,5.718817,0
55.47319,-16.818813,0
64.16585,16.146366,0
58.389675,-18.02854,0
-57.73009,12.8818865,4
45.938484,-35.155712,3
3.417358,-3.7132387,3
39.131805,-17.62767,0
58.205494,12.894992,0
-70.88009,-0.8337603,4
20.04279,-16.48353,0
65.31032,17.26596,0
62.831245,-14.5346985,0
25.596785,21.106758,3
52.47092,-15.531011,0
-60.791546,12.708918,4
32.756157,-20.119982,0
64.795906,5.7386017,0
-4.8610153,48.8769,1
30.054142,6.477911,0
23.221012,24.089249,2
14.519589,4.6344357,3
-9.092884,15.092873,3
58.305893,-16.490225,0
-51.57389,2.600245,4
-53.181084,12.221714,4
56.15591,-0.54586107,0
-62.380898,15.648424,4
67.70594,3.1316018,0
-58.347496,-0.82010776,4
-2.5225441,-2.5911684,3
7.1462507,1.550985,2
31.398193,27.275272,0
17.240282,-16.683332,2
33.45255,6.835647,0
-68.30248,2.4567091,4
-2.0384064,16.92529,3
64.9525,3.99303,0
64.78066,15.37661,0
54.373425,-21.423735,3
-45.949986,12.326287,1
61.188034,23.528997,0
51.444515,-18.668941,0
35.31551,-22.382797,2
-37.649292,22.610905,1
40.783104,8.171554,0
20.619858,-19.018867,2
55.797855,-11.276216,0
65.4339,4.461833,0
-15.907264,8.618374,1
6.9673944,1.656982,3
4.581363,-21.66867,2
-69.735886,2.6646595,4
61.209667,-8.8225355,0
5.493739,15.765271,3
38.81594,0.906248,0
-58.9922,4.195455,4
56.028275,19.434017,0
54.561626,-3.8031197,0
54.670696,10.644494,0
43.40433,1.2238355,0
-32.27874,-30.995947,4
-63.697495,5.0483475,4
1.7875222,1.372477,3
45.12423,14.432723,0
75.275925,-1.7854325,0
67.790985,12.096367,0
55.568893,-15.079407,0
-34.68939,-7.6434226,1
-2.1168098,29.538837,3
49.56534,-10.718053,3
48.65415,0.8657633,0
-45.3618,17.11278,1
-21.038572,22.4639,1
-22.686077,-4.5806856,1
-29.52808,27.75158,1
57.276936,-2.5549865,0
36.176033,-1.0322957,0
30.563002,9.557535,2
